"ratings","predictions"
0.783848822116852,0.430419921875
0.527108669281006,0.482421875
0.661486089229584,0.482421875
0.574732661247253,0.51513671875
0.485210984945297,0.50439453125
0.361447542905807,0.435546875
0.453473091125488,0.35498046875
0.186042234301567,0.336181640625
0.38493874669075,0.3349609375
0.229687049984932,0.26025390625
0.194920867681503,0.39599609375
0,0.383056640625
0.172452226281166,0.2330322265625
0.238776996731758,0.33837890625
0.274499118328094,0.48388671875
0.563811361789703,0.509765625
0.327020078897476,0.369140625
0.18833614885807,0.355224609375
0.35923570394516,0.465087890625
0.485210984945297,0.5205078125
0.346542745828629,0.410888671875
0.497147411108017,0.56689453125
0.485304176807404,0.57568359375
0.717635154724121,0.68310546875
0.18833614885807,0.376953125
0.838790714740753,0.57177734375
0.704239964485168,0.576171875
0.591017127037048,0.52197265625
0.421952188014984,0.432861328125
0.422881513834,0.44140625
0.334499448537827,0.50927734375
0.433834999799728,0.47412109375
0.297140002250671,0.49609375
0.567041575908661,0.489501953125
0.366175204515457,0.53857421875
0.690687596797943,0.552734375
0.522143423557281,0.341064453125
0.632582068443298,0.58203125
0.258887350559235,0.46728515625
0.533286154270172,0.51806640625
0.426432847976685,0.4931640625
0.340150415897369,0.5751953125
0.202795475721359,0.325439453125
0.24533323943615,0.43603515625
0.322057723999023,0.35400390625
0.281554907560349,0.51025390625
0.473790377378464,0.455810546875
0.470858722925186,0.499755859375
0.238776996731758,0.386962890625
0.513651251792908,0.42236328125
0.873814642429352,0.5341796875
0.466872125864029,0.48583984375
0.693375647068024,0.580078125
0.614033162593842,0.485595703125
0.485587060451508,0.42578125
0.503029882907867,0.55419921875
0.183109968900681,0.2081298828125
0.220415830612183,0.4951171875
0.340934753417969,0.46435546875
0.0715332627296448,0.38037109375
0.271598130464554,0.443603515625
0.299468725919724,0.45947265625
0.526683032512665,0.42578125
0.611365854740143,0.342041015625
0.233732730150223,0.29443359375
0.18833614885807,0.358642578125
0.203375056385994,0.296142578125
0.559751689434052,0.505859375
0.564117431640625,0.52099609375
0.308034300804138,0.4697265625
0.637718677520752,0.5849609375
0.412578701972961,0.54443359375
0.297875493764877,0.60498046875
0.301524341106415,0.5107421875
0.259284615516663,0.39990234375
0.408191651105881,0.57763671875
0.407703697681427,0.36962890625
0.503515839576721,0.5625
0.609963536262512,0.65869140625
0.0715332627296448,0.349609375
0.203375056385994,0.369384765625
0.191159591078758,0.291259765625
0.39228555560112,0.5
0.695312440395355,0.5166015625
0.238776996731758,0.408203125
0.580089867115021,0.47705078125
0.485210984945297,0.55224609375
0.172452226281166,0.44677734375
0.377889543771744,0.4814453125
0.485210984945297,0.51953125
0.573771417140961,0.475341796875
0.533359706401825,0.46142578125
0.757177174091339,0.51171875
0.0715332627296448,0.3447265625
0.354741752147675,0.39697265625
0.485210984945297,0.433349609375
0.575319886207581,0.47119140625
0.4273501932621,0.479248046875
0.471243649721146,0.60888671875
0.320631295442581,0.521484375
0.0715332627296448,0.34912109375
0.294227719306946,0.346435546875
0.274083167314529,0.36865234375
0.377889543771744,0.61669921875
0.572134017944336,0.426513671875
0.357775181531906,0.43798828125
0.484912633895874,0.432861328125
0.125370904803276,0.367919921875
0.450368523597717,0.541015625
0.234951093792915,0.277099609375
0.602026581764221,0.52294921875
0.570318698883057,0.357666015625
0.418475538492203,0.32080078125
0.345636576414108,0.5322265625
0.0715332627296448,0.366455078125
0.336335003376007,0.487060546875
0.234951093792915,0.498779296875
0.30538010597229,0.4462890625
0.367419391870499,0.5234375
0.411956280469894,0.1298828125
0.459485560655594,0.546875
0.146726131439209,0.34375
0.233732730150223,0.4638671875
0.1988126039505,0.36767578125
0.231458440423012,0.356689453125
0.466872125864029,0.48974609375
0.628674268722534,0.52294921875
0.595192611217499,0.479736328125
0.350355327129364,0.52880859375
0.4770627617836,0.5048828125
0.522043108940125,0.57080078125
0.191380068659782,0.1876220703125
0.610244274139404,0.5791015625
0.295069724321365,0.441650390625
0.437656551599503,0.59130859375
0.125370904803276,0.38427734375
0.673414170742035,0.55224609375
0.537943184375763,0.541015625
0.144280210137367,0.385009765625
0.523487448692322,0.634765625
0.367419391870499,0.6123046875
0.453473091125488,0.63916015625
0.0715332627296448,0.425048828125
0.351556956768036,0.5693359375
0.644054770469666,0.61181640625
0.528270661830902,0.38671875
0.29621297121048,0.40234375
0.543140947818756,0.6044921875
0.191159591078758,0.353759765625
0.125370904803276,0.379150390625
0.338751524686813,0.4892578125
0.340051651000977,0.484619140625
0.271598130464554,0.40966796875
0.24533323943615,0.3876953125
0.338401615619659,0.05731201171875
0.346554428339005,0.40185546875
0.0715332627296448,0.365234375
0.317665576934814,0.466552734375
0.670161366462708,0.5126953125
0.64007705450058,0.39306640625
0.54819643497467,0.5126953125
0.317155927419662,0.4365234375
0.238721936941147,0.426025390625
0.144280210137367,0.37158203125
0.459485560655594,0.5244140625
0.325347542762756,0.37646484375
0.325805276632309,0.5107421875
0.1988126039505,0.420654296875
0.144280210137367,0.416748046875
0.652712166309357,0.48876953125
0.418956577777863,0.52783203125
0.684434711933136,0.53369140625
0.600369453430176,0.484619140625
0.351220428943634,0.53515625
0.240450367331505,0.336181640625
0.607474088668823,0.48681640625
0.44341766834259,0.4228515625
0.469904124736786,0.40625
0.326112002134323,0.410400390625
0.261880248785019,0.41650390625
0.312212616205215,0.397705078125
0.609698712825775,0.4267578125
0.629270374774933,0.45166015625
0.324985861778259,0.30810546875
0.776386022567749,0.5439453125
0.275391817092896,0.491943359375
0.652712166309357,0.556640625
0.47935763001442,0.471435546875
0.285105526447296,0.295654296875
0.485210984945297,0.49169921875
0.506637513637543,0.51123046875
0.58946305513382,0.482177734375
0.482107818126678,0.533203125
0.372210621833801,0.45751953125
0.273189008235931,0.460205078125
0.760844588279724,0.5234375
0.590648829936981,0.56689453125
0.577643990516663,0.6435546875
0.688140988349915,0.56396484375
0.373960077762604,0.474365234375
0.622811257839203,0.5673828125
0.484912633895874,0.3671875
0.406766623258591,0.381103515625
0.393903851509094,0.61376953125
0.717635154724121,0.4912109375
0.240450367331505,0.428466796875
0.324985861778259,0.489501953125
