"ratings","predictions"
0.648902833461761,0.435546875
0.525206446647644,0.492919921875
0.648902833461761,0.458984375
0.706132829189301,0.376708984375
0.51382040977478,0.1614990234375
0.700788795948029,0.57666015625
0.685701906681061,0.59912109375
0.570470929145813,0.634765625
0.54215943813324,0.3271484375
0.295825660228729,0.2025146484375
0.51382040977478,0.36669921875
0.366693705320358,0.2060546875
0.54850971698761,0.387939453125
0.525702774524689,0.43603515625
0.376121044158936,0.250732421875
0.67929220199585,0.4853515625
0.501831650733948,0.43017578125
0.706132829189301,0.468017578125
1,0.64013671875
0.366693705320358,0.304931640625
0.349897503852844,0.27734375
0.579283058643341,0.525390625
0.547977805137634,0.458984375
0.695043087005615,0.5771484375
0.881515085697174,0.62451171875
0.376121044158936,0.263916015625
0.35511526465416,0.22265625
0.686172366142273,0.404052734375
0.54215943813324,0.41015625
0.900236904621124,0.5615234375
0.559717059135437,0.517578125
0.537163197994232,0.352294921875
0.927686750888824,0.703125
0.525702774524689,0.427001953125
0.670470237731934,0.46923828125
0.850436568260193,0.57568359375
0.717869520187378,0.495361328125
0.536364734172821,0.316162109375
1,0.61328125
0.349897503852844,0.376708984375
0.881515085697174,0.5703125
0.54215943813324,0.48681640625
0.875288367271423,0.69677734375
0.534856259822845,0.436767578125
0.844737768173218,0.67236328125
0.54850971698761,0.4462890625
0.547977805137634,0.499755859375
0.31705641746521,0.13916015625
0.295825660228729,0.14453125
0.725539147853851,0.57861328125
0.525206446647644,0.45068359375
0.558587193489075,0.451171875
0.559717059135437,0.406005859375
0.679504334926605,0.458251953125
0.349738150835037,0.256591796875
0.51382040977478,0.35302734375
0.525702774524689,0.4482421875
0.295825660228729,0.0623779296875
0.534856259822845,0.43603515625
0.65827602148056,0.448974609375
0.65827602148056,0.474853515625
0.376121044158936,0.04522705078125
0.68994277715683,0.5166015625
0.692457020282745,0.52783203125
0.887255668640137,0.5322265625
0.558587193489075,0.345703125
0.669018745422363,0.262451171875
0.926704525947571,0.583984375
0.31705641746521,0.1436767578125
0.366693705320358,0.1689453125
0.815899550914764,0.509765625
0.860860824584961,0.7568359375
0.54215943813324,0.393798828125
0.376121044158936,0.155517578125
0.641268968582153,0.420654296875
0.875288367271423,0.455078125
0.67929220199585,0.473388671875
0.566549718379974,0.474853515625
0.926704525947571,0.5224609375
0.926704525947571,0.53125
0.825210571289062,0.447265625
0.850436568260193,0.666015625
0.641268968582153,0.4150390625
0.670470237731934,0.52392578125
0.900236904621124,0.64794921875
0.800164818763733,0.453125
0.686172366142273,0.44970703125
0.51382040977478,0.468017578125
0.875288367271423,0.5166015625
0.713033854961395,0.51611328125
0.926704525947571,0.689453125
0.825210571289062,0.47119140625
0.927686750888824,0.6552734375
0.881515085697174,0.583984375
0.68994277715683,0.39990234375
1,0.79541015625
0.700788795948029,0.480712890625
0.641268968582153,0.302978515625
0.670470237731934,0.47705078125
0.250788629055023,0.19287109375
0.663641273975372,0.487548828125
0.842296063899994,0.58935546875
0.670470237731934,0.4326171875
0.679504334926605,0.5654296875
0.926704525947571,0.5224609375
0.525206446647644,0.47412109375
0.648902833461761,0.335205078125
0.501831650733948,0.4306640625
0.686172366142273,0.4169921875
0.68994277715683,0.431396484375
0.525702774524689,0.414306640625
0.717869520187378,0.47412109375
0.881515085697174,0.481201171875
0.492262661457062,0.319091796875
0.404436081647873,0.62744140625
0.566549718379974,0.58837890625
0.51382040977478,0.377197265625
0.842296063899994,0.49951171875
0.51382040977478,0.1827392578125
0.881515085697174,0.513671875
0.860860824584961,0.63037109375
0.663641273975372,0.4267578125
0.844737768173218,0.52392578125
0.68994277715683,0.56640625
0.669018745422363,0.513671875
0.648902833461761,0.54833984375
0.844457507133484,0.484130859375
0.376121044158936,0.150390625
0.663641273975372,0.349853515625
0.844737768173218,0.611328125
0.501831650733948,0.427978515625
0.875288367271423,0.52978515625
0.842296063899994,0.5244140625
0.559717059135437,0.392333984375
0.700788795948029,0.49462890625
0.558587193489075,0.54931640625
0.501831650733948,0.33251953125
0.669018745422363,0.353271484375
0.537163197994232,0.2249755859375
0.670470237731934,0.450439453125
0.54850971698761,0.405517578125
1,0.638671875
0.68994277715683,0.5419921875
0.717869520187378,0.525390625
0.825210571289062,0.63427734375
0.669018745422363,0.349609375
0.332967549562454,0.1778564453125
0.501831650733948,0.434814453125
0.679504334926605,0.369384765625
0.534856259822845,0.55810546875
1,0.65185546875
0.501831650733948,0.398193359375
0.492262661457062,0.1710205078125
0.566549718379974,0.55810546875
0.501831650733948,0.341064453125
0.0967389717698097,0.2529296875
0.404436081647873,0.45751953125
0.68994277715683,0.5595703125
0.67929220199585,0.485595703125
0.479075819253922,0.291015625
0.525206446647644,0.1824951171875
0.927686750888824,0.59326171875
